Sample	total_reads	Human counts	Human percentage	Ecoli counts	Ecoli percentage	PhiX counts	PhiX percentage	Contamnts_Adaptrs counts	Contamnts_Adaptrs percentage	Vectors counts	Vectors percentage	Bacteria_24k counts	Bacteria_24k percentage	Protists_1k counts	Protists_1k percentage	Viruses counts	Viruses percentage	Fungi_RefSeq_release counts	Fungi_RefSeq_release percentage	Coral counts	Coral percentage	Bird counts	Bird percentage	Plant counts	Plant percentage	No hits counts	No hits percentage	nt counts	nt percentage
Sgr-AJol_044-Ex1-cssl.clmp.fp2_r2_screen	7708884	2560477.0	33.21	51.0	0.0	0.0	0.0	14.0	0.0	1361909.0	17.669999999999998	2372472.0	30.78	2672857.0	34.67	2359059.0	30.599999999999998	2554553.0	33.15	2402010.0	31.16	2408118.0	31.24	2454106.0	31.84	4989189	64.72		
Sgr-AJol_045-Ex1-cssl.clmp.fp2_r1_screen	5794290	2080244.0	35.88999999999999	31.0	0.0	0.0	0.0	127.0	0.0	1117587.0	19.29	1930352.0	33.32	2166087.0	37.379999999999995	1923481.0	33.19	2074567.0	35.809999999999995	1955991.0	33.76	1960027.0	33.82	1998227.0	34.49	3593618	62.02		
Sgr-AJol_045-Ex1-cssl.clmp.fp2_r2_screen	5794290	2076081.0	35.82	37.0	0.0	0.0	0.0	4.0	0.0	1109952.0	19.16	1922954.0	33.19	2163514.0	37.34	1917457.0	33.089999999999996	2070876.0	35.739999999999995	1949546.0	33.65	1954620.0	33.73	1993763.0	34.4	3597095	62.08		
Sgr-AJol_046-Ex1-cssl.clmp.fp2_r1_screen	7989489	3442303.0	43.09	103.0	0.0	0.0	0.0	177.0	0.0	1998965.0	25.02	3218490.0	40.29	3558901.0	44.550000000000004	3197342.0	40.02	3429415.0	42.93	3244692.0	40.61000000000001	3259572.0	40.79	3328921.0	41.660000000000004	4367853	54.67		
Sgr-AJol_046-Ex1-cssl.clmp.fp2_r2_screen	7989489	3436776.0	43.03	102.0	0.0	0.0	0.0	20.0	0.0	1983735.0	24.83	3207630.0	40.15	3555553.0	44.5	3188926.0	39.910000000000004	3424220.0	42.86	3235431.0	40.5	3252169.0	40.71	3322345.0	41.589999999999996	4371848	54.72		
Sgr-AJol_047-Ex1-cssl.clmp.fp2_r1_screen	8306326	2527232.0	30.43	77.0	0.0	0.0	0.0	81.0	0.0	1250666.0	15.049999999999999	2308521.0	27.79	2644485.0	31.84	2300416.0	27.7	2516930.0	30.3	2346101.0	28.25	2376668.0	28.61	2407205.0	28.98	5616737	67.62		
Sgr-AJol_047-Ex1-cssl.clmp.fp2_r2_screen	8306326	2522209.0	30.369999999999997	69.0	0.0	0.0	0.0	11.0	0.0	1241684.0	14.95	2299538.0	27.68	2641536.0	31.81	2291451.0	27.58	2512250.0	30.259999999999998	2337204.0	28.14	2368934.0	28.509999999999998	2400889.0	28.900000000000002	5620060	67.66		
Sgr-AJol_048-Ex1-cssl.clmp.fp2_r1_screen	10956958	3734261.0	34.08	52.0	0.0	0.0	0.0	262.0	0.0	2155613.0	19.669999999999998	3441732.0	31.409999999999997	3887983.0	35.49	3450149.0	31.48	3724904.0	34.0	3506889.0	32.0	3510359.0	32.04	3590551.0	32.76	7009166	63.97		
Sgr-AJol_048-Ex1-cssl.clmp.fp2_r2_screen	10956958	3727886.0	34.019999999999996	52.0	0.0	0.0	0.0	13.0	0.0	2138032.0	19.509999999999998	3427251.0	31.270000000000003	3884280.0	35.45	3438757.0	31.380000000000003	3719500.0	33.94	3494996.0	31.9	3500971.0	31.950000000000003	3582454.0	32.690000000000005	7013548	64.01		
Sgr-AJol_049-Ex1-cssl.clmp.fp2_r1_screen	9070420	1831008.0	20.189999999999998	18.0	0.0	0.0	0.0	205.0	0.0	1173913.0	12.95	1614915.0	17.799999999999997	1955622.0	21.55	1633283.0	18.0	1817291.0	20.03	1667101.0	18.38	1699404.0	18.729999999999997	1718834.0	18.95	7079462	78.05		
Sgr-AJol_049-Ex1-cssl.clmp.fp2_r2_screen	9070420	1827805.0	20.16	17.0	0.0	0.0	0.0	6.0	0.0	1166805.0	12.87	1609393.0	17.74	1954265.0	21.549999999999997	1628904.0	17.96	1814447.0	20.009999999999998	1662873.0	18.330000000000002	1695628.0	18.69	1715925.0	18.91	7081276	78.07		
Sgr-AJol_050-Ex1-cssl.clmp.fp2_r1_screen	9070026	3327322.0	36.69	256.0	0.0	0.0	0.0	164.0	0.0	1943470.0	21.43	3072143.0	33.870000000000005	3456909.0	38.12	3064303.0	33.779999999999994	3313714.0	36.54	3116031.0	34.349999999999994	3142079.0	34.64	3194239.0	35.21	5553576	61.23		
Sgr-AJol_050-Ex1-cssl.clmp.fp2_r2_screen	9070026	3321084.0	36.62	256.0	0.0	0.0	0.0	10.0	0.0	1929521.0	21.279999999999998	3060069.0	33.74	3455200.0	38.1	3052996.0	33.66	3307895.0	36.47	3104613.0	34.23	3133649.0	34.55	3186892.0	35.14	5556297	61.26		
Sgr-AJol_051-Ex1-cssl.clmp.fp2_r1_screen	12825326	3004751.0	23.43	63.0	0.0	0.0	0.0	291.0	0.0	1469525.0	11.45	2729223.0	21.28	3197175.0	24.93	2712726.0	21.15	2992188.0	23.330000000000002	2771409.0	21.61	2798646.0	21.810000000000002	2839984.0	22.14	9565128	74.58		
Sgr-AJol_051-Ex1-cssl.clmp.fp2_r2_screen	12825326	2999784.0	23.39	61.0	0.0	0.0	0.0	5.0	0.0	1458379.0	11.37	2718802.0	21.200000000000003	3194589.0	24.9	2704012.0	21.080000000000002	2988231.0	23.3	2762611.0	21.54	2791833.0	21.76	2834259.0	22.09	9567693	74.6		
Sgr-AJol_052-Ex1-cssl.clmp.fp2_r1_screen	10774464	1962647.0	18.22	132.0	0.0	0.0	0.0	190.0	0.0	962294.0	8.93	1757500.0	16.32	2105248.0	19.54	1748314.0	16.22	1949949.0	18.1	1789291.0	16.61	1820442.0	16.89	1835897.0	17.03	8617416	79.98		
Sgr-AJol_052-Ex1-cssl.clmp.fp2_r2_screen	10774464	1959885.0	18.189999999999998	128.0	0.0	0.0	0.0	16.0	0.0	956587.0	8.879999999999999	1751518.0	16.259999999999998	2103739.0	19.52	1743036.0	16.17	1947883.0	18.080000000000002	1784388.0	16.56	1816430.0	16.86	1832125.0	17.0	8619571	80.0		
Sgr-AJol_053-Ex1-cssl.clmp.fp2_r1_screen	10130610	3804318.0	37.550000000000004	91.0	0.0	0.0	0.0	184.0	0.0	2193873.0	21.66	3540743.0	34.949999999999996	3941742.0	38.91	3546207.0	35.0	3792093.0	37.43	3596264.0	35.5	3619874.0	35.73	3664365.0	36.17	6137123	60.58		
Sgr-AJol_053-Ex1-cssl.clmp.fp2_r2_screen	10130610	3798269.0	37.480000000000004	85.0	0.0	0.0	0.0	28.0	0.0	2177260.0	21.49	3528173.0	34.82	3937676.0	38.88	3535919.0	34.89	3785899.0	37.36	3585847.0	35.38999999999999	3611746.0	35.65	3656626.0	36.089999999999996	6141175	60.62		
Sgr-AJol_054-Ex1-cssl.clmp.fp2_r1_screen	10703067	4430131.0	41.400000000000006	609.0	0.0	0.0	0.0	264.0	0.0	2643377.0	24.7	4158876.0	38.86	4606526.0	43.04	4108359.0	38.379999999999995	4423360.0	41.33	4176636.0	39.019999999999996	4188738.0	39.13	4259451.0	39.79	5996928	56.03		
Sgr-AJol_054-Ex1-cssl.clmp.fp2_r2_screen	10703067	4421960.0	41.309999999999995	576.0	0.0	0.0	0.0	19.0	0.0	2627539.0	24.55	4143748.0	38.72	4602164.0	43.0	4096029.0	38.26	4416308.0	41.26	4162840.0	38.89	4177616.0	39.03	4249202.0	39.699999999999996	6002279	56.08		
Sgr-AJol_055-Ex1-cssl.clmp.fp2_r1_screen	5848787	2282720.0	39.02	316.0	0.0	0.0	0.0	127.0	0.0	1293965.0	22.13	2131142.0	36.440000000000005	2371692.0	40.56	2124052.0	36.32	2276804.0	38.93	2155000.0	36.85	2170708.0	37.11000000000001	2201723.0	37.64	3434407	58.72		
Sgr-AJol_055-Ex1-cssl.clmp.fp2_r2_screen	5848787	2280922.0	39.0	326.0	0.01	0.0	0.0	12.0	0.0	1286004.0	21.99	2124891.0	36.32	2371074.0	40.53	2118778.0	36.22	2275065.0	38.9	2149665.0	36.760000000000005	2166992.0	37.040000000000006	2198688.0	37.589999999999996	3435577	58.74		
Sgr-AJol_056-Ex1-cssl.clmp.fp2_r1_screen	8902360	3636524.0	40.85	72.0	0.0	0.0	0.0	70.0	0.0	1983134.0	22.27	3418214.0	38.4	3760442.0	42.24	3408724.0	38.28	3628481.0	40.760000000000005	3454288.0	38.800000000000004	3469211.0	38.97	3520112.0	39.54	5088588	57.16		
Sgr-AJol_056-Ex1-cssl.clmp.fp2_r2_screen	8902360	3629425.0	40.760000000000005	66.0	0.0	0.0	0.0	2.0	0.0	1967894.0	22.1	3404904.0	38.24	3754664.0	42.18	3397891.0	38.160000000000004	3621865.0	40.690000000000005	3442960.0	38.67	3459180.0	38.86	3512038.0	39.449999999999996	5094820	57.23		
Sgr-AJol_057-Ex1-cssl.clmp.fp2_r1_screen	9512490	2187920.0	22.99	220.0	0.0	0.0	0.0	195.0	0.0	1117868.0	11.75	2010880.0	21.130000000000003	2313111.0	24.32	1995945.0	20.99	2178632.0	22.9	2033209.0	21.37	2055538.0	21.61	2076582.0	21.83	7148636	75.15		
Sgr-AJol_057-Ex1-cssl.clmp.fp2_r2_screen	9512490	2184669.0	22.96	206.0	0.0	0.0	0.0	10.0	0.0	1109407.0	11.66	2003975.0	21.06	2311008.0	24.299999999999997	1990011.0	20.919999999999998	2175759.0	22.880000000000003	2026853.0	21.31	2050929.0	21.55	2072476.0	21.779999999999998	7149587	75.16		
Sgr-AJol_058-Ex1-cssl.clmp.fp2_r1_screen	6800796	2604384.0	38.300000000000004	66.0	0.0	0.0	0.0	136.0	0.0	1448123.0	21.290000000000003	2430583.0	35.739999999999995	2698718.0	39.68	2429080.0	35.71	2597366.0	38.190000000000005	2463910.0	36.24	2474566.0	36.39	2513175.0	36.959999999999994	4066195	59.79		
Sgr-AJol_058-Ex1-cssl.clmp.fp2_r2_screen	6800796	2600644.0	38.24	57.0	0.0	0.0	0.0	7.0	0.0	1434979.0	21.1	2420986.0	35.599999999999994	2696262.0	39.63999999999999	2421755.0	35.61	2593992.0	38.14	2456041.0	36.11	2468903.0	36.3	2507761.0	36.87	4068916	59.83		
Sgr-AJol_059-Ex1-cssl.clmp.fp2_r1_screen	7262908	3540097.0	48.730000000000004	25.0	0.0	0.0	0.0	79.0	0.0	1714210.0	23.599999999999998	3314745.0	45.64	3644116.0	50.18	3316130.0	45.660000000000004	3534174.0	48.660000000000004	3364007.0	46.32	3370564.0	46.4	3427718.0	47.19	3582792	49.33		
Sgr-AJol_059-Ex1-cssl.clmp.fp2_r2_screen	7262908	3534605.0	48.67	26.0	0.0	0.0	0.0	4.0	0.0	1701508.0	23.43	3303936.0	45.489999999999995	3641041.0	50.13	3305863.0	45.510000000000005	3529151.0	48.59	3353943.0	46.18	3361846.0	46.28	3420236.0	47.089999999999996	3587150	49.39		
Sgr-AJol_060-Ex1-cssl.clmp.fp2_r1_screen	7889090	3335730.0	42.27	397.0	0.0	0.0	0.0	161.0	0.0	1663817.0	21.09	3134815.0	39.739999999999995	3438321.0	43.580000000000005	3125489.0	39.61	3332079.0	42.23	3173277.0	40.230000000000004	3182275.0	40.339999999999996	3224391.0	40.87	4406056	55.85		
Sgr-AJol_060-Ex1-cssl.clmp.fp2_r2_screen	7889090	3330218.0	42.21	405.0	0.0	0.0	0.0	6.0	0.0	1652128.0	20.95	3122662.0	39.58	3435089.0	43.54	3116140.0	39.489999999999995	3327043.0	42.18	3162925.0	40.09	3173912.0	40.23	3216928.0	40.769999999999996	4410001	55.9		
Sgr-AJol_061-Ex1-cssl.clmp.fp2_r1_screen	9640438	2004752.0	20.78	45.0	0.0	0.0	0.0	199.0	0.0	970682.0	10.07	1814406.0	18.830000000000002	2131665.0	22.11	1808226.0	18.75	1995991.0	20.71	1850040.0	19.19	1874977.0	19.45	1888715.0	19.59	7468447	77.47		
Sgr-AJol_061-Ex1-cssl.clmp.fp2_r2_screen	9640438	2001090.0	20.75	41.0	0.0	0.0	0.0	16.0	0.0	964394.0	10.0	1808075.0	18.76	2129525.0	22.09	1802516.0	18.689999999999998	1993206.0	20.680000000000003	1844111.0	19.130000000000003	1870805.0	19.4	1884649.0	19.549999999999997	7470375	77.49		
Sgr-AJol_062-Ex1-cssl.clmp.fp2_r1_screen	7548419	1663240.0	22.03	47.0	0.0	0.0	0.0	123.0	0.0	826464.0	10.95	1521268.0	20.16	1757488.0	23.28	1513316.0	20.05	1656990.0	21.95	1544372.0	20.46	1568980.0	20.790000000000003	1577576.0	20.9	5759443	76.3		
Sgr-AJol_062-Ex1-cssl.clmp.fp2_r2_screen	7548419	1662093.0	22.02	41.0	0.0	0.0	0.0	7.0	0.0	822053.0	10.889999999999999	1517804.0	20.11	1757135.0	23.270000000000003	1509402.0	19.99	1655699.0	21.94	1541425.0	20.42	1566726.0	20.76	1575630.0	20.87	5759443	76.3		
Sgr-AJol_063-Ex1-cssl.clmp.fp2_r1_screen	9688715	2091780.0	21.59	44.0	0.0	0.0	0.0	169.0	0.0	989217.0	10.209999999999999	1887368.0	19.48	2227302.0	22.98	1883655.0	19.439999999999998	2082994.0	21.5	1926429.0	19.880000000000003	1955648.0	20.18	1971871.0	20.35	7419617	76.58		
Sgr-AJol_063-Ex1-cssl.clmp.fp2_r2_screen	9688715	2088962.0	21.560000000000002	33.0	0.0	0.0	0.0	12.0	0.0	981670.0	10.129999999999999	1880751.0	19.42	2225675.0	22.98	1877945.0	19.38	2080307.0	21.470000000000002	1920897.0	19.82	1950956.0	20.13	1968128.0	20.310000000000002	7420586	76.59		
Sgr-AJol_064-Ex1-cssl.clmp.fp2_r1_screen	7829050	1632643.0	20.84	62.0	0.0	0.0	0.0	138.0	0.0	802258.0	10.24	1484241.0	18.95	1732881.0	22.130000000000003	1477147.0	18.86	1625263.0	20.76	1509869.0	19.28	1529503.0	19.53	1540062.0	19.67	6061250	77.42		
Sgr-AJol_064-Ex1-cssl.clmp.fp2_r2_screen	7829050	1629838.0	20.810000000000002	67.0	0.0	0.0	0.0	6.0	0.0	796824.0	10.17	1478255.0	18.88	1731803.0	22.12	1472289.0	18.8	1623533.0	20.73	1505142.0	19.22	1525879.0	19.48	1536590.0	19.62	6061250	77.42		
Sgr-AJol_066-Ex1-cssl.clmp.fp2_r1_screen	13713899	3070245.0	22.380000000000003	58.0	0.0	0.0	0.0	250.0	0.0	1659317.0	12.1	2794054.0	20.38	3251785.0	23.71	2792365.0	20.36	3058024.0	22.3	2847152.0	20.76	2870574.0	20.93	2914256.0	21.24	10404735	75.87		
Sgr-AJol_066-Ex1-cssl.clmp.fp2_r2_screen	13713899	3066694.0	22.35	53.0	0.0	0.0	0.0	17.0	0.0	1648427.0	12.02	2785238.0	20.31	3250130.0	23.71	2784933.0	20.3	3054479.0	22.28	2840544.0	20.71	2865638.0	20.89	2909161.0	21.209999999999997	10407477	75.89		
Sgr-AJol_067-Ex1-cssl.clmp.fp2_r1_screen	15006698	5621570.0	37.47	189.0	0.0	0.0	0.0	257.0	0.0	2730605.0	18.2	5210649.0	34.720000000000006	5853652.0	39.0	5195949.0	34.62	5605050.0	37.35	5281572.0	35.2	5314013.0	35.410000000000004	5398621.0	35.970000000000006	9062544	60.39		
Sgr-AJol_067-Ex1-cssl.clmp.fp2_r2_screen	15006698	5611457.0	37.39	195.0	0.0	0.0	0.0	17.0	0.0	2709378.0	18.05	5190585.0	34.58	5848156.0	38.980000000000004	5178736.0	34.510000000000005	5595966.0	37.3	5264127.0	35.08	5300711.0	35.32	5386156.0	35.89	9070048	60.44		
Sgr-AJol_068-Ex1-cssl.clmp.fp2_r1_screen	7293792	2735228.0	37.5	862.0	0.01	0.0	0.0	69.0	0.0	1207324.0	16.55	2561832.0	35.129999999999995	2839676.0	38.93	2542440.0	34.85	2730315.0	37.44	2583018.0	35.41	2595075.0	35.58	2631783.0	36.08	4406179	60.41		
Sgr-AJol_068-Ex1-cssl.clmp.fp2_r2_screen	7293792	2729930.0	37.42	849.0	0.01	0.0	0.0	8.0	0.0	1199848.0	16.450000000000003	2552552.0	35.0	2837295.0	38.89	2533848.0	34.730000000000004	2725858.0	37.379999999999995	2575062.0	35.31	2587992.0	35.480000000000004	2625945.0	36.0	4409097	60.45		
Sgr-AJol_069-Ex1-cssl.clmp.fp2_r1_screen	13275633	6807117.0	51.269999999999996	352.0	0.0	0.0	0.0	224.0	0.0	3288878.0	24.78	6419183.0	48.35	6992630.0	52.67	6398346.0	48.190000000000005	6803847.0	51.25	6493440.0	48.91	6505516.0	49.010000000000005	6589850.0	49.63999999999999	6199720	46.7		
Sgr-AJol_069-Ex1-cssl.clmp.fp2_r2_screen	13275633	6795395.0	51.18	352.0	0.0	0.0	0.0	25.0	0.0	3262809.0	24.57	6392837.0	48.160000000000004	6986789.0	52.629999999999995	6375509.0	48.019999999999996	6792493.0	51.17	6471482.0	48.75	6487748.0	48.870000000000005	6574457.0	49.53	6207685	46.76		
Sgr-AJol_070-Ex1-cssl.clmp.fp2_r1_screen	5122889	2266433.0	44.24	27.0	0.0	0.0	0.0	136.0	0.0	951215.0	18.57	2105459.0	41.099999999999994	2343115.0	45.739999999999995	2103587.0	41.050000000000004	2261667.0	44.14	2139833.0	41.77	2147757.0	41.92	2182223.0	42.61	2754577	53.77		
Sgr-AJol_070-Ex1-cssl.clmp.fp2_r2_screen	5122889	2262017.0	44.150000000000006	25.0	0.0	0.0	0.0	3.0	0.0	942318.0	18.39	2096349.0	40.92	2340594.0	45.69	2096010.0	40.910000000000004	2258144.0	44.07	2131913.0	41.620000000000005	2140500.0	41.78	2176471.0	42.48	2757651	53.83		
Sgr-AJol_071-Ex1-cssl.clmp.fp2_r1_screen	8420099	2880604.0	34.220000000000006	37.0	0.0	0.0	0.0	84.0	0.0	1403074.0	16.669999999999998	2638345.0	31.33	3009358.0	35.74	2642352.0	31.369999999999997	2870852.0	34.1	2689552.0	31.94	2706331.0	32.14	2756415.0	32.73	5365287	63.72		
Sgr-AJol_071-Ex1-cssl.clmp.fp2_r2_screen	8420099	2874766.0	34.14	39.0	0.0	0.0	0.0	12.0	0.0	1393563.0	16.55	2628713.0	31.22	3006974.0	35.709999999999994	2633218.0	31.27	2866608.0	34.05	2680996.0	31.84	2698481.0	32.050000000000004	2750366.0	32.660000000000004	5368655	63.76		
Sgr-AJol_072-Ex1-cssl.clmp.fp2_r1_screen	12062497	4208278.0	34.879999999999995	2673.0	0.02	0.0	0.0	261.0	0.0	1790223.0	14.84	3970826.0	32.92	4388696.0	36.39	3884298.0	32.2	4202929.0	34.85	3952317.0	32.76	3968510.0	32.89	4027707.0	33.39	7541473	62.52		
Sgr-AJol_072-Ex1-cssl.clmp.fp2_r2_screen	12062497	4199196.0	34.809999999999995	2663.0	0.02	0.0	0.0	19.0	0.0	1776069.0	14.729999999999999	3953583.0	32.769999999999996	4383238.0	36.339999999999996	3869319.0	32.08	4195435.0	34.79	3937740.0	32.65	3956126.0	32.800000000000004	4017654.0	33.31	7547504	62.57		
Sgr-AJol_073-Ex1-cssl.clmp.fp2_r1_screen	5034612	1482614.0	29.45	38.0	0.0	0.0	0.0	78.0	0.0	792723.0	15.74	1363464.0	27.080000000000002	1551585.0	30.82	1365642.0	27.12	1476063.0	29.32	1388205.0	27.580000000000002	1399326.0	27.790000000000003	1418473.0	28.18	3460288	68.73		
Sgr-AJol_073-Ex1-cssl.clmp.fp2_r2_screen	5034612	1479710.0	29.4	33.0	0.0	0.0	0.0	10.0	0.0	787641.0	15.649999999999999	1358113.0	26.98	1549756.0	30.79	1361040.0	27.03	1473742.0	29.279999999999998	1383928.0	27.490000000000002	1395839.0	27.72	1416225.0	28.13	3462302	68.77		
Sgr-AJol_074-Ex1-cssl.clmp.fp2_r1_screen	9412114	2212836.0	23.52	70.0	0.0	0.0	0.0	177.0	0.0	1114360.0	11.84	2018367.0	21.45	2338570.0	24.85	2011527.0	21.36	2203631.0	23.41	2054609.0	21.830000000000002	2077683.0	22.07	2094960.0	22.25	7028966	74.68		
Sgr-AJol_074-Ex1-cssl.clmp.fp2_r2_screen	9412114	2209828.0	23.48	69.0	0.0	0.0	0.0	18.0	0.0	1106571.0	11.76	2010676.0	21.36	2338355.0	24.85	2006002.0	21.31	2201820.0	23.39	2048601.0	21.77	2072395.0	22.009999999999998	2091272.0	22.21	7029907	74.69		
Sgr-AJol_075-Ex1-cssl.clmp.fp2_r1_screen	9240514	2321595.0	25.12	211.0	0.0	0.0	0.0	193.0	0.0	1111951.0	12.04	2114567.0	22.880000000000003	2448927.0	26.509999999999998	2110578.0	22.84	2313238.0	25.04	2155374.0	23.32	2175773.0	23.55	2202756.0	23.83	6752043	73.07		
Sgr-AJol_075-Ex1-cssl.clmp.fp2_r2_screen	9240514	2318222.0	25.09	210.0	0.0	0.0	0.0	8.0	0.0	1104429.0	11.95	2107582.0	22.8	2446941.0	26.47	2104555.0	22.77	2309686.0	25.0	2148896.0	23.259999999999998	2171015.0	23.490000000000002	2198967.0	23.79	6752967	73.08		
Sgr-AJol_076-Ex1-cssl.clmp.fp2_r1_screen	6194613	2827779.0	45.65	593.0	0.01	0.0	0.0	136.0	0.0	1394791.0	22.509999999999998	2646824.0	42.730000000000004	2914735.0	47.05	2640972.0	42.629999999999995	2823544.0	45.580000000000005	2681201.0	43.28	2683738.0	43.32	2731130.0	44.08	3241640	52.33		
Sgr-AJol_076-Ex1-cssl.clmp.fp2_r2_screen	6194613	2823239.0	45.57	571.0	0.01	0.0	0.0	20.0	0.0	1386290.0	22.38	2637671.0	42.58	2911720.0	47.0	2633122.0	42.510000000000005	2819111.0	45.510000000000005	2672852.0	43.150000000000006	2676513.0	43.2	2724563.0	43.99	3244738	52.38		
Sgr-AJol_077-Ex1-cssl.clmp.fp2_r1_screen	10155876	4097314.0	40.34	50.0	0.0	0.0	0.0	161.0	0.0	2156046.0	21.23	3825607.0	37.67	4234142.0	41.68	3830697.0	37.71	4088118.0	40.25	3886381.0	38.27	3899015.0	38.39	3959299.0	38.989999999999995	5873143	57.83		
Sgr-AJol_077-Ex1-cssl.clmp.fp2_r2_screen	10155876	4091403.0	40.29	53.0	0.0	0.0	0.0	12.0	0.0	2142861.0	21.099999999999998	3814116.0	37.550000000000004	4230900.0	41.66	3820191.0	37.61	4083184.0	40.21	3876369.0	38.169999999999995	3890076.0	38.3	3952404.0	38.91	5877205	57.87		
Sgr-AJol_078-Ex1-cssl.clmp.fp2_r1_screen	12429319	5545063.0	44.6	33.0	0.0	0.0	0.0	255.0	0.0	2910535.0	23.41	5185435.0	41.71	5717955.0	46.0	5184592.0	41.71	5540553.0	44.58	5265309.0	42.37	5263027.0	42.35	5364047.0	43.160000000000004	6647199	53.48		
Sgr-AJol_078-Ex1-cssl.clmp.fp2_r2_screen	12429319	5536845.0	44.54	29.0	0.0	0.0	0.0	35.0	0.0	2890117.0	23.25	5167196.0	41.57	5713549.0	45.97	5168740.0	41.58	5532112.0	44.51	5249573.0	42.23	5249443.0	42.230000000000004	5352320.0	43.06	6652171	53.52		
Sgr-AJol_079-Ex1-cssl.clmp.fp2_r1_screen	11060975	4786738.0	43.279999999999994	48.0	0.0	0.0	0.0	170.0	0.0	2553472.0	23.08	4462425.0	40.339999999999996	4937765.0	44.64	4471912.0	40.43	4779644.0	43.21	4539005.0	41.04	4547828.0	41.11	4626979.0	41.830000000000005	6068050	54.86		
Sgr-AJol_079-Ex1-cssl.clmp.fp2_r2_screen	11060975	4780279.0	43.209999999999994	53.0	0.0	0.0	0.0	13.0	0.0	2534836.0	22.92	4445224.0	40.190000000000005	4934872.0	44.61	4458007.0	40.3	4773475.0	43.16	4524901.0	40.910000000000004	4536161.0	41.01	4616805.0	41.74	6071369	54.89		
Sgr-AJol_080-Ex1-cssl.clmp.fp2_r1_screen	9067725	3367772.0	37.14	61.0	0.0	0.0	0.0	104.0	0.0	1809697.0	19.96	3116092.0	34.36	3500825.0	38.6	3117821.0	34.38	3357227.0	37.02	3167038.0	34.93	3184263.0	35.120000000000005	3239420.0	35.73	5514083	60.81		
Sgr-AJol_080-Ex1-cssl.clmp.fp2_r2_screen	9067725	3361534.0	37.080000000000005	61.0	0.0	0.0	0.0	11.0	0.0	1797341.0	19.82	3105729.0	34.25	3497235.0	38.55	3108455.0	34.269999999999996	3351838.0	36.97	3156922.0	34.82	3175296.0	35.02	3231830.0	35.64	5517710	60.85		
Sgr-AJol_081-Ex1-cssl.clmp.fp2_r1_screen	12666248	4390042.0	34.660000000000004	54.0	0.0	0.0	0.0	340.0	0.0	2430785.0	19.19	4015100.0	31.7	4586574.0	36.22	4026474.0	31.78	4380144.0	34.580000000000005	4099359.0	32.36	4112622.0	32.46	4203301.0	33.18	8008868	63.23		
Sgr-AJol_081-Ex1-cssl.clmp.fp2_r2_screen	12666248	4381496.0	34.59	57.0	0.0	0.0	0.0	19.0	0.0	2416269.0	19.080000000000002	4000160.0	31.580000000000002	4581504.0	36.16	4012767.0	31.68	4370854.0	34.51	4085223.0	32.25	4100987.0	32.37	4193676.0	33.11	8015201	63.28		
Sgr-AJol_082-Ex1-cssl.clmp.fp2_r1_screen	12914868	4698973.0	36.39	73.0	0.0	0.0	0.0	360.0	0.0	2495066.0	19.31	4313960.0	33.4	4908813.0	38.0	4317881.0	33.43	4686997.0	36.29	4395674.0	34.03	4416026.0	34.190000000000005	4504039.0	34.87	7932311	61.42		
Sgr-AJol_082-Ex1-cssl.clmp.fp2_r2_screen	12914868	4690646.0	36.33	64.0	0.0	0.0	0.0	35.0	0.0	2473785.0	19.16	4296991.0	33.26	4902709.0	37.96	4301818.0	33.31	4679376.0	36.24	4380259.0	33.92	4402877.0	34.080000000000005	4493327.0	34.78	7938769	61.47		
Sgr-AJol_083-Ex1-cssl.clmp.fp2_r1_screen	11561764	3854183.0	33.34	72.0	0.0	0.0	0.0	138.0	0.0	1900555.0	16.439999999999998	3525306.0	30.5	4036431.0	34.91	3527786.0	30.509999999999998	3842257.0	33.24	3593604.0	31.080000000000002	3617463.0	31.28	3682253.0	31.849999999999998	7461962	64.54		
Sgr-AJol_083-Ex1-cssl.clmp.fp2_r2_screen	11561764	3846602.0	33.28	69.0	0.0	0.0	0.0	26.0	0.0	1885785.0	16.31	3511796.0	30.38	4031801.0	34.870000000000005	3515555.0	30.4	3834572.0	33.17	3580341.0	30.970000000000002	3606914.0	31.19	3673598.0	31.77	7467743	64.59		
Sgr-AJol_084-Ex1-cssl.clmp.fp2_r1_screen	12171544	3809373.0	31.29	84.0	0.0	0.0	0.0	343.0	0.0	1834923.0	15.079999999999998	3505599.0	28.799999999999997	3985905.0	32.75	3492581.0	28.69	3801363.0	31.23	3563596.0	29.27	3579408.0	29.4	3641164.0	29.91	8117202	66.69		
Sgr-AJol_084-Ex1-cssl.clmp.fp2_r2_screen	12171544	3802871.0	31.23	76.0	0.0	0.0	0.0	14.0	0.0	1823915.0	14.989999999999998	3492788.0	28.7	3982151.0	32.71	3481397.0	28.59	3794522.0	31.18	3552432.0	29.189999999999998	3570645.0	29.34	3633938.0	29.85	8122071	66.73		
Sgr-AJol_085-Ex1-cssl.clmp.fp2_r1_screen	7417427	2880456.0	38.83	38.0	0.0	0.0	0.0	131.0	0.0	1474886.0	19.89	2680956.0	36.14	2989433.0	40.300000000000004	2674243.0	36.05	2876120.0	38.78	2719399.0	36.67	2727952.0	36.78	2772991.0	37.379999999999995	4386666	59.14		
